text,Word,Sentence #,indexloc
,確認,207,71
,に関する,207,72
,お知らせ,207,73
,本日,207,74
,、,207,75
,当社,207,76
,は,207,77
,、,207,78
,2017,207,79
,年,207,80
,10,207,81
,月,207,82
,31,207,83
,日,207,84
,付,207,85
,にて,207,86
,締結,207,87
,し,207,88
,た,207,89
,塩野義製薬,207,90
,株式会社,207,91
,（,207,92
,本社,207,93
,：,207,94
,大阪,207,95
,市,207,96
,中央,207,97
,区,207,98
,、,207,99
,代表,207,100
,取締役,207,101
,社長,207,102
,：,207,103
,手代木,207,104
,功,207,105
,）,207,106
,と,207,107
,の,207,108
,資本,207,109
,業務,207,110
,提携,207,111
,契約,207,112
,（,207,113
,以下,207,114
,、,207,115
,「,207,116
,本,207,117
,資本,207,118
,業務,207,119
,提携,207,120
,契約,207,121
,」,207,122
,と,207,123
,いい,207,124
,ます,207,125
,。,207,126
,）,207,127
,に,207,128
,定め,207,129
,られ,207,130
,た,207,131
,半年,207,132
,毎,207,133
,の,207,134
,成果,207,135
,達成,207,136
,状況,207,137
,に,207,138
,基づき,207,139
,、,207,140
,第,207,141
,４,207,142
,回,207,143
,開発,207,144
,マイル,207,145
,ストーン,207,146
,条件,207,147
,を,207,148
,達成,207,149
,し,207,150
,た,207,151
,こと,207,152
,を,207,153
,、,207,154
,塩野義製薬,207,155
,株式会社,207,156
,より,207,157
,確認,207,158
,いただき,207,159
,、,207,160
,検収,207,161
,書,207,162
,を,207,163
,受領,207,164
,いたし,207,165
,まし,207,166
,た,207,167
,ので,207,168
,、,207,169
,お知らせ,207,170
,いたし,207,171
,ます,207,172
,。,207,173
,当社,207,174
,と,207,175
,塩野義製薬,207,176
,株式会,207,177
"株式会社 マーケット エンタープライズ 株式会社 農業 総合 研究所 INFORMATION 昨今 日本 において は 、 農家 数 ・ 農業 就業 人口 が 減少 し 、 かつ 農業 従事 者 の 高齢 化 が 進ん で いる 一方 で 、 若年 層 の 新規 参入 者 数 は 一 定数 存在 し て い ます 。 しかしながら 、 課題 として 新規 参入 者 の 農業 所得 が 低い こと が 挙げ られ て おり 、 農業 を 続け られる 環境 の 構築 が 求め られ て い ます 。 PAGETOP © 2016 MarketEnterpriseCo ., Ltd . お知らせ 農業 総合 研究所 と マーケット エンタープライズ が 農業 生産 者 支援 の ため の 業務 提携 を 締結 JP 農業 総合 研究所 と マーケット エンタープライズ が 農業 生産 者 支援 の ため の 業務 提携 を 締結 RELEASE",株式会社,208,0
,マーケット,208,1
,エンタープライズ,208,2
,株式会社,208,3
,農業,208,4
,総合,208,5
,研究所,208,6
,INFORMATION,208,7
,昨今,208,8
,日本,208,9
,において,208,10
,は,208,11
,、,208,12
,農家,208,13
,数,208,14
,・,208,15
,農業,208,16
,就業,208,17
,人口,208,18
,が,208,19
,減少,208,20
,し,208,21
,、,208,22
,かつ,208,23
,農業,208,24
,従事,208,25
,者,208,26
,の,208,27
,高齢,208,28
,化,208,29
,が,208,30
,進ん,208,31
,で,208,32
,いる,208,33
,一方,208,34
,で,208,35
,、,208,36
,若年,208,37
,層,208,38
,の,208,39
,新規,208,40
,参入,208,41
,者,208,42
,数,208,43
,は,208,44
,一,208,45
,定数,208,46
,存在,208,47
,し,208,48
,て,208,49
,い,208,50
,ます,208,51
,。,208,52
,しかしながら,208,53
,、,208,54
,課題,208,55
,として,208,56
,新規,208,57
,参入,208,58
,者,208,59
,の,208,60
,農業,208,61
,所得,208,62
,が,208,63
,低い,208,64
,こと,208,65
,が,208,66
,挙げ,208,67
,られ,208,68
,て,208,69
,おり,208,70
,、,208,71
,農業,208,72
,を,208,73
,続け,208,74
,られる,208,75
,環境,208,76
,の,208,77
,構築,208,78
,が,208,79
,求め,208,80
,られ,208,81
,て,208,82
,い,208,83
,ます,208,84
,。,208,85
,PAGETOP,208,86
,©,208,87
,2016,208,88
,MarketEnterpriseCo,208,89
,".,",208,90
,Ltd,208,91
,.,208,92
,お知らせ,208,93
,農業,208,94
,総合,208,95
,研究所,208,96
,と,208,97
,マーケット,208,98
,エンタープライズ,208,99
,が,208,100
,農業,208,101
,生産,208,102
,者,208,103
,支援,208,104
,の,208,105
,ため,208,106
,の,208,107
,業務,208,108
,提携,208,109
,を,208,110
,締結,208,111
,JP,208,112
,農業,208,113
,総合,208,114
,研究所,208,115
,と,208,116
,マーケット,208,117
,エンタープライズ,208,118
,が,208,119
,農業,208,120
,生産,208,121
,者,208,122
,支援,208,123
,の,208,124
,ため,208,125
,の,208,126
,業務,208,127
,提携,208,128
,を,208,129
,締結,208,130
,RELEASE,208,131
NEWSRPA ホールディングス 株式会社 （ 本社 : 東京 都 港 区 、 代表 取締役 : 高橋 知道 、 以下 「 RPA ホールディングス 」 ） 子会社 で 、 RPA （ ロボティック・プロセス・オートメーション ）/ DigitalLabor （ 仮想 知的 労働 者 ） の ベース テクノロジー を 提供 する RPA テクノロジーズ 株式会社 （ 本社 : 東京 都 港 区 、 代表 取締役 執行 役員 社長 : 大角 暢之 、 以下 「 RPA テクノロジーズ 」 ） と 、 IoT 製品 の プロデュース ・ 設計 ・ 開発 、 コンサルティング を 数多く 手掛ける 株式会社 CAMI & Co .（ 本社 : 東京 都 品川 区 、 代表 取締役 : 神谷 雅史 、 以下 「 CAMI & Co .」） は RPA ホールディングス と CAMI & Co . の 資本 業務 提携 により 、 格安 IoT / DX 環境 構築 サービス 「 IoT - DX - Kit 」 と RPA テクノロジーズ が 提供 する ソリューション 「 BizRobo !,NEWSRPA,209,0
,ホールディングス,209,1
,株式会社,209,2
,（,209,3
,本社,209,4
,:,209,5
,東京,209,6
,都,209,7
,港,209,8
,区,209,9
,、,209,10
,代表,209,11
,取締役,209,12
,:,209,13
,高橋,209,14
,知道,209,15
,、,209,16
,以下,209,17
,「,209,18
,RPA,209,19
,ホールディングス,209,20
,」,209,21
,）,209,22
,子会社,209,23
,で,209,24
,、,209,25
,RPA,209,26
,（,209,27
,ロボティック・プロセス・オートメーション,209,28
,）/,209,29
,DigitalLabor,209,30
,（,209,31
,仮想,209,32
,知的,209,33
,労働,209,34
,者,209,35
,）,209,36
,の,209,37
,ベース,209,38
,テクノロジー,209,39
,を,209,40
,提供,209,41
,する,209,42
,RPA,209,43
,テクノロジーズ,209,44
,株式会社,209,45
,（,209,46
,本社,209,47
,:,209,48
,東京,209,49
,都,209,50
,港,209,51
,区,209,52
,、,209,53
,代表,209,54
,取締役,209,55
,執行,209,56
,役員,209,57
,社長,209,58
,:,209,59
,大角,209,60
,暢之,209,61
,、,209,62
,以下,209,63
,「,209,64
,RPA,209,65
,テクノロジーズ,209,66
,」,209,67
,）,209,68
,と,209,69
,、,209,70
,IoT,209,71
,製品,209,72
,の,209,73
,プロデュース,209,74
,・,209,75
,設計,209,76
,・,209,77
,開発,209,78
,、,209,79
,コンサルティング,209,80
,を,209,81
,数多く,209,82
,手掛ける,209,83
,株式会社,209,84
,CAMI,209,85
,&,209,86
,Co,209,87
,.（,209,88
,本社,209,89
,:,209,90
,東京,209,91
,都,209,92
,品川,209,93
,区,209,94
,、,209,95
,代表,209,96
,取締役,209,97
,:,209,98
,神谷,209,99
,雅史,209,100
,、,209,101
,以下,209,102
,「,209,103
,CAMI,209,104
,&,209,105
,Co,209,106
,.」）,209,107
,は,209,108
,RPA,209,109
,ホールディングス,209,110
,と,209,111
,CAMI,209,112
,&,209,113
,Co,209,114
,.,209,115
,の,209,116
,資本,209,117
,業務,209,118
,提携,209,119
,により,209,120
,、,209,121
,格安,209,122
,IoT,209,123
,/,209,124
,DX,209,125
,環境,209,126
,構築,209,127
,サービス,209,128
,「,209,129
,IoT,209,130
,-,209,131
,DX,209,132
,-,209,133
,Kit,209,134
,」,209,135
,と,209,136
,RPA,209,137
,テクノロジーズ,209,138
,が,209,139
,提供,209,140
,する,209,141
,ソリューション,209,142
,「,209,143
,BizRobo,209,144
,!,209,145
各位 2019 年 10 月 2 日 会社 名 SAMURAI & JPARTNERS 株式会社 代表 者 名 代表 取締役 社長 山口 慶一 コード ・ 上場 4764 ・ JASDAQ 問合せ 先 取締役 管理 本部 長 正司 千晶 電話 番号 03 - 5259 - 5300 ( 代表 ) maneo マーケット 株式会社 と の 業務 提携 に関する お知らせ 当社 は 本日 、 maneo マーケット 株式会社 （ 以下 、 「 maneo 社 」 と いい ます 。 ） と 両社 の 既存 事業 領域 の 強化 及び 拡大 並びに 投資 型 クラウドファンディング 市場 の 信用 回復 及び 拡大 を 目的 と し た 業務 提携 （ 以下 、 「 本 業務 提携 」 と いい ます 。 ） を 締結 する こと を 決議 いたし まし た ので 、 下記 の とおり お知らせ いたし ます 。 なお 、 本 業務 提携 は 、 2019 年 9 月 17 日 に 「 maneo マーケット 株式会社 に 係る 方針 決定 及び 当社 取締役 による 取締役 兼任 に関する,各位,210,0
,2019,210,1
,年,210,2
,10,210,3
,月,210,4
,2,210,5
,日,210,6
,会社,210,7
,名,210,8
,SAMURAI,210,9
,&,210,10
,JPARTNERS,210,11
,株式会社,210,12
,代表,210,13
,者,210,14
,名,210,15
,代表,210,16
,取締役,210,17
,社長,210,18
,山口,210,19
,慶一,210,20
,コード,210,21
,・,210,22
,上場,210,23
,4764,210,24
,・,210,25
,JASDAQ,210,26
,問合せ,210,27
,先,210,28
,取締役,210,29
,管理,210,30
,本部,210,31
,長,210,32
,正司,210,33
,千晶,210,34
,電話,210,35
,番号,210,36
,03,210,37
,-,210,38
,5259,210,39
,-,210,40
,5300,210,41
,(,210,42
,代表,210,43
,),210,44
,maneo,210,45
,マーケット,210,46
,株式会社,210,47
,と,210,48
,の,210,49
,業務,210,50
,提携,210,51
,に関する,210,52
,お知らせ,210,53
,当社,210,54
,は,210,55
,本日,210,56
,、,210,57
,maneo,210,58
,マーケット,210,59
,株式会社,210,60
,（,210,61
,以下,210,62
,、,210,63
,「,210,64
,maneo,210,65
,社,210,66
,」,210,67
,と,210,68
,いい,210,69
,ます,210,70
,。,210,71
,）,210,72
,と,210,73
,両社,210,74
,の,210,75
,既存,210,76
,事業,210,77
,領域,210,78
,の,210,79
,強化,210,80
,及び,210,81
,拡大,210,82
,並びに,210,83
,投資,210,84
,型,210,85
,クラウドファンディング,210,86
,市場,210,87
,の,210,88
,信用,210,89
,回復,210,90
,及び,210,91
,拡大,210,92
,を,210,93
,目的,210,94
,と,210,95
,し,210,96
,た,210,97
,業務,210,98
,提携,210,99
,（,210,100
,以下,210,101
,、,210,102
,「,210,103
,本,210,104
,業務,210,105
,提携,210,106
,」,210,107
,と,210,108
,いい,210,109
,ます,210,110
,。,210,111
,）,210,112
,を,210,113
,締結,210,114
,する,210,115
,こと,210,116
,を,210,117
,決議,210,118
,いたし,210,119
,まし,210,120
,た,210,121
,ので,210,122
,、,210,123
,下記,210,124
,の,210,125
,とおり,210,126
,お知らせ,210,127
,いたし,210,128
,ます,210,129
,。,210,130
,なお,210,131
,、,210,132
,本,210,133
,業務,210,134
,提携,210,135
,は,210,136
,、,210,137
,2019,210,138
,年,210,139
,9,210,140
,月,210,141
,17,210,142
,日,210,143
,に,210,144
,「,210,145
,maneo,210,146
,マーケット,210,147
,株式会社,210,148
,に,210,149
,係る,210,150
,方針,210,151
,決定,210,152
,及び,210,153
,当社,210,154
,取締役,210,155
,による,210,156
,取締役,210,157
,兼任,210,158
,に関する,210,159
報道 関係 各位 2019 年 10 月 ２ 日 弁護士 ドット コム 株式会社 株式会社 テイクアンドギヴ・ニーズ 弁護士 ドット コム と テイクアンドギヴ・ニーズ が 業務 提携 顧客 情報 の データ 化 と CRM で デジタル マーケティング 活用 を 促進 - クラウドサイン NOW と ANCHOR で ウェディング 企業 の 資産 有効 活用 - 対面 型 クラ ウド 申込み ・ 契約 サービス 「 クラウドサイン NOW 」 を 提供 する 、 弁護士 ドット コム 株式会社 （ 東京 都 港 区 、 代表 取締役 社長 ： 内田 陽介 以下 、 弁護士 ドット コム ） と 全国 で ウェディング プロデュース を 手がける 婚礼 最大手 の 株式会社 テイクアンドギヴ・ニーズ （ 本社 ： 東京 都 品川 区 、 代表 取締役 社長 ： 岩瀬 賢治 以下 、 T & G ） は 、 顧客 の データ 活用 において 業務 提携 し 相互 送 客 を 図る こと で 、 ウェディング 業界 の デジタル マーケティング 活用 を 促進 し ます 。 ■ 提携 の ,報道,211,0
,関係,211,1
,各位,211,2
,2019,211,3
,年,211,4
,10,211,5
,月,211,6
,２,211,7
,日,211,8
,弁護士,211,9
,ドット,211,10
,コム,211,11
,株式会社,211,12
,株式会社,211,13
,テイクアンドギヴ・ニーズ,211,14
,弁護士,211,15
,ドット,211,16
,コム,211,17
,と,211,18
,テイクアンドギヴ・ニーズ,211,19
,が,211,20
,業務,211,21
,提携,211,22
,顧客,211,23
,情報,211,24
,の,211,25
,データ,211,26
,化,211,27
,と,211,28
,CRM,211,29
,で,211,30
,デジタル,211,31
,マーケティング,211,32
,活用,211,33
,を,211,34
,促進,211,35
,-,211,36
,クラウドサイン,211,37
,NOW,211,38
,と,211,39
,ANCHOR,211,40
,で,211,41
,ウェディング,211,42
,企業,211,43
,の,211,44
,資産,211,45
,有効,211,46
,活用,211,47
,-,211,48
,対面,211,49
,型,211,50
,クラ,211,51
,ウド,211,52
,申込み,211,53
,・,211,54
,契約,211,55
,サービス,211,56
,「,211,57
,クラウドサイン,211,58
,NOW,211,59
,」,211,60
,を,211,61
,提供,211,62
,する,211,63
,、,211,64
,弁護士,211,65
,ドット,211,66
,コム,211,67
,株式会社,211,68
,（,211,69
,東京,211,70
,都,211,71
,港,211,72
,区,211,73
,、,211,74
,代表,211,75
,取締役,211,76
,社長,211,77
,：,211,78
,内田,211,79
,陽介,211,80
,以下,211,81
,、,211,82
,弁護士,211,83
,ドット,211,84
,コム,211,85
,）,211,86
,と,211,87
,全国,211,88
,で,211,89
,ウェディング,211,90
,プロデュース,211,91
,を,211,92
,手がける,211,93
,婚礼,211,94
,最大手,211,95
,の,211,96
,株式会社,211,97
,テイクアンドギヴ・ニーズ,211,98
,（,211,99
,本社,211,100
,：,211,101
,東京,211,102
,都,211,103
,品川,211,104
,区,211,105
,、,211,106
,代表,211,107
,取締役,211,108
,社長,211,109
,：,211,110
,岩瀬,211,111
,賢治,211,112
,以下,211,113
,、,211,114
,T,211,115
,&,211,116
,G,211,117
,）,211,118
,は,211,119
,、,211,120
,顧客,211,121
,の,211,122
,データ,211,123
,活用,211,124
,において,211,125
,業務,211,126
,提携,211,127
,し,211,128
,相互,211,129
,送,211,130
,客,211,131
,を,211,132
,図る,211,133
,こと,211,134
,で,211,135
,、,211,136
,ウェディング,211,137
,業界,211,138
,の,211,139
,デジタル,211,140
,マーケティング,211,141
,活用,211,142
,を,211,143
,促進,211,144
,し,211,145
,ます,211,146
,。,211,147
,■,211,148
,提携,211,149
,の,211,150
NEWS 株式会社 サニーサイドアップ は 、 サニー サイド アップ と RedHavas が 業務 提携 に 合意 ～ 世界 規模 の グローバル P … … 当社 と 、 世界 最大 級 の グローバル ・ コミュニケーション ・ グループ で ある Havas グループ の PR ・ コミュニケーション 部門 の コア ブランド で ある RedHavas （ 読み ： レッドハバス 、 本社 ： アメリカ ・ ニューヨーク 、 グローバル Havas グループ は 一方 当社 は 、 こうした RedHavas 社 が 有する 世界 規模 の ネットワーク と 、 国内 市場 を 牽引 する 当社 の PR マーケティング ・ コミュニケーション 力 を 掛け合わ せる こと で 、 日本 企業 ・ 団体 の 海外 で の PR ＆ プロモーション 支援 、 および 海外 企業 ・ 団体 の 日本 国内 で の PR ＆ プロモーション 支援 という 、 グローバル 市場 において の 総合 的 な マーケティング・ソリューション 提供 が 可能 と なり 、 世界 規模 の,NEWS,212,0
,株式会社,212,1
,サニーサイドアップ,212,2
,は,212,3
,、,212,4
,サニー,212,5
,サイド,212,6
,アップ,212,7
,と,212,8
,RedHavas,212,9
,が,212,10
,業務,212,11
,提携,212,12
,に,212,13
,合意,212,14
,～,212,15
,世界,212,16
,規模,212,17
,の,212,18
,グローバル,212,19
,P,212,20
,…,212,21
,…,212,22
,当社,212,23
,と,212,24
,、,212,25
,世界,212,26
,最大,212,27
,級,212,28
,の,212,29
,グローバル,212,30
,・,212,31
,コミュニケーション,212,32
,・,212,33
,グループ,212,34
,で,212,35
,ある,212,36
,Havas,212,37
,グループ,212,38
,の,212,39
,PR,212,40
,・,212,41
,コミュニケーション,212,42
,部門,212,43
,の,212,44
,コア,212,45
,ブランド,212,46
,で,212,47
,ある,212,48
,RedHavas,212,49
,（,212,50
,読み,212,51
,：,212,52
,レッドハバス,212,53
,、,212,54
,本社,212,55
,：,212,56
,アメリカ,212,57
,・,212,58
,ニューヨーク,212,59
,、,212,60
,グローバル,212,61
,Havas,212,62
,グループ,212,63
,は,212,64
,一方,212,65
,当社,212,66
,は,212,67
,、,212,68
,こうした,212,69
,RedHavas,212,70
,社,212,71
,が,212,72
,有する,212,73
,世界,212,74
,規模,212,75
,の,212,76
,ネットワーク,212,77
,と,212,78
,、,212,79
,国内,212,80
,市場,212,81
,を,212,82
,牽引,212,83
,する,212,84
,当社,212,85
,の,212,86
,PR,212,87
,マーケティング,212,88
,・,212,89
,コミュニケーション,212,90
,力,212,91
,を,212,92
,掛け合わ,212,93
,せる,212,94
,こと,212,95
,で,212,96
,、,212,97
,日本,212,98
,企業,212,99
,・,212,100
,団体,212,101
,の,212,102
,海外,212,103
,で,212,104
,の,212,105
,PR,212,106
,＆,212,107
,プロモーション,212,108
,支援,212,109
,、,212,110
,および,212,111
,海外,212,112
,企業,212,113
,・,212,114
,団体,212,115
,の,212,116
,日本,212,117
,国内,212,118
,で,212,119
,の,212,120
,PR,212,121
,＆,212,122
,プロモーション,212,123
,支援,212,124
,という,212,125
,、,212,126
,グローバル,212,127
,市場,212,128
,において,212,129
,の,212,130
,総合,212,131
,的,212,132
,な,212,133
,マーケティング・ソリューション,212,134
,提供,212,135
,が,212,136
,可能,212,137
,と,212,138
,なり,212,139
,、,212,140
,世界,212,141
,規模,212,142
,の,212,143
"# BeginLibraryItem ""/ Library / header . lbi "" 2019 年 10 月 03 日 Copyright © AccreteInc . AllRightsReserved .＞＞ イン バウンド 向け ＳＭＳ 配信 プラットホーム 開発 に関する 業務 提携 の お知らせ 当社 は 、 ジョルダン 株式会社 （ 本社 ： 東京 都 新宿 区 、 代表 取締役 社長 佐藤 俊和 、 以下 「 ジョルダン 社 」 と いう 。 ） と イン バウンド （ 訪日 外国 人 ） 向け ＳＭＳ 配信 プラットホーム 開発 に関する 業務 提携 について 合意 し た こと を お知らせ いたし ます 。 当社 は 積極 的 な アライアンス により ＳＭＳ を 活用 し た 付加 価値 の 高い 新 サービス 「 ＳＭＳ× α 」 の 開発 による 社会 問題 解決 へ の 貢献 を 今後 の 成長 戦略 の 重要 な ポイント と 考え て おり ます 。 訪日 外国 人 向け の 情報 配信 について は 、 観光 案内 、 交通 案内 、 災害 情",#,213,0
,BeginLibraryItem,213,1
,"""/",213,2
,Library,213,3
,/,213,4
,header,213,5
,.,213,6
,lbi,213,7
,"""",213,8
,2019,213,9
,年,213,10
,10,213,11
,月,213,12
,03,213,13
,日,213,14
,Copyright,213,15
,©,213,16
,AccreteInc,213,17
,.,213,18
,AllRightsReserved,213,19
,.＞＞,213,20
,イン,213,21
,バウンド,213,22
,向け,213,23
,ＳＭＳ,213,24
,配信,213,25
,プラットホーム,213,26
,開発,213,27
,に関する,213,28
,業務,213,29
,提携,213,30
,の,213,31
,お知らせ,213,32
,当社,213,33
,は,213,34
,、,213,35
,ジョルダン,213,36
,株式会社,213,37
,（,213,38
,本社,213,39
,：,213,40
,東京,213,41
,都,213,42
,新宿,213,43
,区,213,44
,、,213,45
,代表,213,46
,取締役,213,47
,社長,213,48
,佐藤,213,49
,俊和,213,50
,、,213,51
,以下,213,52
,「,213,53
,ジョルダン,213,54
,社,213,55
,」,213,56
,と,213,57
,いう,213,58
,。,213,59
,）,213,60
,と,213,61
,イン,213,62
,バウンド,213,63
,（,213,64
,訪日,213,65
,外国,213,66
,人,213,67
,）,213,68
,向け,213,69
,ＳＭＳ,213,70
,配信,213,71
,プラットホーム,213,72
,開発,213,73
,に関する,213,74
,業務,213,75
,提携,213,76
,について,213,77
,合意,213,78
,し,213,79
,た,213,80
,こと,213,81
,を,213,82
,お知らせ,213,83
,いたし,213,84
,ます,213,85
,。,213,86
,当社,213,87
,は,213,88
,積極,213,89
,的,213,90
,な,213,91
,アライアンス,213,92
,により,213,93
,ＳＭＳ,213,94
,を,213,95
,活用,213,96
,し,213,97
,た,213,98
,付加,213,99
,価値,213,100
,の,213,101
,高い,213,102
,新,213,103
,サービス,213,104
,「,213,105
,ＳＭＳ×,213,106
,α,213,107
,」,213,108
,の,213,109
,開発,213,110
,による,213,111
,社会,213,112
,問題,213,113
,解決,213,114
,へ,213,115
,の,213,116
,貢献,213,117
,を,213,118
,今後,213,119
,の,213,120
,成長,213,121
,戦略,213,122
,の,213,123
,重要,213,124
,な,213,125
,ポイント,213,126
,と,213,127
,考え,213,128
,て,213,129
,おり,213,130
,ます,213,131
,。,213,132
,訪日,213,133
,外国,213,134
,人,213,135
,向け,213,136
,の,213,137
,情報,213,138
,配信,213,139
,について,213,140
,は,213,141
,、,213,142
,観光,213,143
,案内,213,144
,、,213,145
,交通,213,146
,案内,213,147
,、,213,148
,災害,213,149
,情,213,150
2019 年 10 月 4 日 各位 会社 名 大東港運 株式会社 代表 者 名 代表 取締役 社 長曽根 好 貞 ( JASDAQ ・ コード ９ ３ ６ ７ ) 問合せ 先 専務 取締役 荻野 哲司 電話 番号 03 - 5476 - 9701 記 株式会社 眞 榮 ロジ 持分 法 適用 関連 会社 化 に関する お知らせ 当社 は 下記 の 通り 、 物流 関連 会社 で ある 株式会社 眞 榮 ロジ を 共同 出資 にて 設立 し まし た 。 同時に 同社 株式 700 株 （ 35 ％ ） を 取得 し 、 持分 法 適用 関連 会社 と いたし まし た ので お知らせ いたし ます 。 1 . 株式 取得 の 理由 東京 港 における 安定 し た コンテナ 配送 を 目指し 、 東京 を 拠点 と する 資本 および 業務 提携 先 を 確保 する 為 、 また 同社 を 足掛かり に 更 なる 安定 し た 基盤 を 構築 する こと を 目的 に 、 当該 会社 設立 にあたり 共同 出資 致し まし た 。 当該 会社 を 関連 会社 化 する こと により 、,2019,214,0
,年,214,1
,10,214,2
,月,214,3
,4,214,4
,日,214,5
,各位,214,6
,会社,214,7
,名,214,8
,大東港運,214,9
,株式会社,214,10
,代表,214,11
,者,214,12
,名,214,13
,代表,214,14
,取締役,214,15
,社,214,16
,長曽根,214,17
,好,214,18
,貞,214,19
,(,214,20
,JASDAQ,214,21
,・,214,22
,コード,214,23
,９,214,24
,３,214,25
,６,214,26
,７,214,27
,),214,28
,問合せ,214,29
,先,214,30
,専務,214,31
,取締役,214,32
,荻野,214,33
,哲司,214,34
,電話,214,35
,番号,214,36
,03,214,37
,-,214,38
,5476,214,39
,-,214,40
,9701,214,41
,記,214,42
,株式会社,214,43
,眞,214,44
,榮,214,45
,ロジ,214,46
,持分,214,47
,法,214,48
,適用,214,49
,関連,214,50
,会社,214,51
,化,214,52
,に関する,214,53
,お知らせ,214,54
,当社,214,55
,は,214,56
,下記,214,57
,の,214,58
,通り,214,59
,、,214,60
,物流,214,61
,関連,214,62
,会社,214,63
,で,214,64
,ある,214,65
,株式会社,214,66
,眞,214,67
,榮,214,68
,ロジ,214,69
,を,214,70
,共同,214,71
,出資,214,72
,にて,214,73
,設立,214,74
,し,214,75
,まし,214,76
,た,214,77
,。,214,78
,同時に,214,79
,同社,214,80
,株式,214,81
,700,214,82
,株,214,83
,（,214,84
,35,214,85
,％,214,86
,）,214,87
,を,214,88
,取得,214,89
,し,214,90
,、,214,91
,持分,214,92
,法,214,93
,適用,214,94
,関連,214,95
,会社,214,96
,と,214,97
,いたし,214,98
,まし,214,99
,た,214,100
,ので,214,101
,お知らせ,214,102
,いたし,214,103
,ます,214,104
,。,214,105
,1,214,106
,.,214,107
,株式,214,108
,取得,214,109
,の,214,110
,理由,214,111
,東京,214,112
,港,214,113
,における,214,114
,安定,214,115
,し,214,116
,た,214,117
,コンテナ,214,118
,配送,214,119
,を,214,120
,目指し,214,121
,、,214,122
,東京,214,123
,を,214,124
,拠点,214,125
,と,214,126
,する,214,127
,資本,214,128
,および,214,129
,業務,214,130
,提携,214,131
,先,214,132
,を,214,133
,確保,214,134
,する,214,135
,為,214,136
,、,214,137
,また,214,138
,同社,214,139
,を,214,140
,足掛かり,214,141
,に,214,142
,更,214,143
,なる,214,144
,安定,214,145
,し,214,146
,た,214,147
,基盤,214,148
,を,214,149
,構築,214,150
,する,214,151
,こと,214,152
,を,214,153
,目的,214,154
,に,214,155
,、,214,156
,当該,214,157
,会社,214,158
,設立,214,159
,にあたり,214,160
,共同,214,161
,出資,214,162
,致し,214,163
,まし,214,164
,た,214,165
,。,214,166
,当該,214,167
,会社,214,168
,を,214,169
,関連,214,170
,会社,214,171
,化,214,172
,する,214,173
,こと,214,174
,により,214,175
,、,214,176
2019 年 10 月 4 日 各位 会社 名 大東港運 株式会社 代表 者 名 代表 取締役 社 長曽根 好 貞 ( JASDAQ ・ コード ９ ３ ６ ７ ) 問合せ 先 常務 取締役 荻野 哲司 電話 番号 03 - 5476 - 9701 記 株式会社 眞 榮 ロジ 持分 法 適用 関連 会社 化 に関する お知らせ 当社 は 下記 の 通り 、 物流 関連 会社 で ある 株式会社 眞 榮 ロジ を 共同 出資 にて 設立 し まし た 。 同時に 同社 株式 700 株 （ 35 ％ ） を 取得 し 、 持分 法 適用 関連 会社 と いたし まし た ので お知らせ いたし ます 。 1 . 株式 取得 の 理由 東京 港 における 安定 し た コンテナ 配送 を 目指し 、 東京 を 拠点 と する 資本 および 業務 提携 先 を 確保 する 為 、 また 同社 を 足掛かり に 更 なる 安定 し た 基盤 を 構築 する こと を 目的 に 、 当該 会社 設立 にあたり 共同 出資 致し まし た 。 当該 会社 を 関連 会社 化 する こと により 、,2019,215,0
,年,215,1
,10,215,2
,月,215,3
,4,215,4
,日,215,5
,各位,215,6
,会社,215,7
,名,215,8
,大東港運,215,9
,株式会社,215,10
,代表,215,11
,者,215,12
,名,215,13
,代表,215,14
,取締役,215,15
,社,215,16
,長曽根,215,17
,好,215,18
,貞,215,19
,(,215,20
,JASDAQ,215,21
,・,215,22
,コード,215,23
,９,215,24
,３,215,25
,６,215,26
,７,215,27
,),215,28
,問合せ,215,29
,先,215,30
,常務,215,31
,取締役,215,32
,荻野,215,33
,哲司,215,34
,電話,215,35
,番号,215,36
,03,215,37
,-,215,38
,5476,215,39
,-,215,40
,9701,215,41
,記,215,42
,株式会社,215,43
,眞,215,44
,榮,215,45
,ロジ,215,46
,持分,215,47
,法,215,48
,適用,215,49
,関連,215,50
,会社,215,51
,化,215,52
,に関する,215,53
,お知らせ,215,54
,当社,215,55
,は,215,56
,下記,215,57
,の,215,58
,通り,215,59
,、,215,60
,物流,215,61
,関連,215,62
,会社,215,63
,で,215,64
,ある,215,65
,株式会社,215,66
,眞,215,67
,榮,215,68
,ロジ,215,69
,を,215,70
,共同,215,71
,出資,215,72
,にて,215,73
,設立,215,74
,し,215,75
,まし,215,76
,た,215,77
,。,215,78
,同時に,215,79
,同社,215,80
,株式,215,81
,700,215,82
,株,215,83
,（,215,84
,35,215,85
,％,215,86
,）,215,87
,を,215,88
,取得,215,89
,し,215,90
,、,215,91
,持分,215,92
,法,215,93
,適用,215,94
,関連,215,95
,会社,215,96
,と,215,97
,いたし,215,98
,まし,215,99
,た,215,100
,ので,215,101
,お知らせ,215,102
,いたし,215,103
,ます,215,104
,。,215,105
,1,215,106
,.,215,107
,株式,215,108
,取得,215,109
,の,215,110
,理由,215,111
,東京,215,112
,港,215,113
,における,215,114
,安定,215,115
,し,215,116
,た,215,117
,コンテナ,215,118
